Afrika	アフリカ
Neil Armstrong	ニール・アームストロング
Urdu jezik	ウルドゥー語
Edith Piaf	エディット・ピアフ
Osijek	オシエク
Laba	エルベ川
Rijeka (grad)	リエカ
Oklahoma	オクラホマ州
Yohan Blake	ヨハン・ブレーク
Dunav	ドナウ川
Split	スプリト
Jacques Brel	ジャック・ブレル
Aare	アーレ川
Sjeverno more	北海
Skagerrak	スカゲラク海峡
Moskovska oblast	モスクワ州
Citati	参照 (書誌学)
Hannover	ハノーファー
Düsseldorf	デュッセルドルフ
Mainz	マインツ
Wiesbaden	ヴィースバーデン
Dubrovnik	ドゥブロヴニク
Saarbrücken	ザールブリュッケン
München	ミュンヘン
Samarska oblast	サマラ州
Erfurt	エアフルト
Dresden	ドレスデン
Odbojka	バレーボール
Innsbruck	インスブルック
Beč	ウィーン
Madonna	マドンナ (歌手)
Kopenhagen	コペンハーゲン
Kalinjingradska oblast	カリーニングラード州
Makrin	マクリヌス
Stockholm	ストックホルム
Helsinki	ヘルシンキ
Murmanska oblast	ムルマンスク州
Dublin	ダブリン
Heliogabal	ヘリオガバルス
Reykjavík	レイキャヴィーク
Ella Fitzgerald	エラ・フィッツジェラルド
Tallinn	タリン
Riga	リガ
Zanzibar	ザンジバル
Louis Armstrong	ルイ・アームストロング
Bratislava	ブラチスラヴァ
Budimpešta	ブダペスト
Frankfurt na Majni	フランクフルト・アム・マイン
Lantan	ランタン
Gordijan II	ゴルディアヌス2世
Prometij	プロメチウム
Astronomska jedinica	天文単位
Samarij	サマリウム
Baguio	バギオ
Kalinjingrad	カリーニングラード
Gadolinij	ガドリニウム
Zinedine Zidane	ジネディーヌ・ジダン
Terbij	テルビウム
Luxembourg	ルクセンブルク (都市)
Disprozij	ジスプロシウム
Vaduz	ファドゥーツ
Biblija	聖書
Holmij	ホルミウム
San Marino (grad)	サンマリノ市
Erbij	エルビウム
Phnom Penh	プノンペン
Tulij	ツリウム
Hồ Chí Minh (grad)	ホーチミン市
Iterbij	イッテルビウム
Lutecij	ルテチウム
Hanoi	ハノイ
Prava Crkva Isusova	真イエス教会
Engleski jezik	英語
Bangkok	バンコク
Andorra la Vella	アンドラ・ラ・ベリャ
Kuala Lumpur	クアラルンプール
Taipei	台北市
Americij	アメリシウム
Arhangelska oblast	アルハンゲリスク州
Kirij	キュリウム
Concepción (Čile)	コンセプシオン (チリ)
Berkelij	バークリウム
Atalanta BC	アタランタBC
Kalifornij	カリホルニウム
Diplomatija	外交
Bologna	ボローニャ
Ajnštajnij	アインスタイニウム
Bologna FC 1909	ボローニャFC
Petrozavodsk	ペトロザヴォーツク
Fermij	フェルミウム
Cagliari	カリャリ
Mendelevij	メンデレビウム
Kijev	キエフ
Cagliari Calcio	カリアリ・カルチョ
Nobelij	ノーベリウム
Catania	カターニア
Ontario	オンタリオ州
Lorensij	ローレンシウム
Hugo Lloris	ウーゴ・ロリス
Olivier Giroud	オリヴィエ・ジルー
Karim Benzema	カリム・ベンゼマ
Karelija	カレリア共和国
Philippe Mexès	フィリップ・メクセス
Franck Ribéry	フランク・リベリー
Ottawa	オタワ
Svemirska trka	宇宙開発競争
Anja Pärson	アニヤ・パーション
Bacary Sagna	バカリ・サニャ
Jupiterovi prirodni sateliti	木星の衛星と環
Juba	ジュバ
Manitoba	マニトバ州
Alberta	アルバータ州
Nova Scotia	ノバスコシア州
Erevan	エレバン
Dar es Salaam	ダルエスサラーム
Kartum	ハルツーム
Novi Brunswick	ニューブランズウィック州
Formula 1	フォーミュラ1
Saturnovi prirodni sateliti	土星の衛星と環
Britanska Kolumbija	ブリティッシュコロンビア州
Ostrvo Princa Edwarda	プリンスエドワードアイランド州
2000.	2000年
2003.	2003年
2002.	2002年
2001.	2001年
Saskatchewan	サスカチュワン州
2012.	2012年
2011.	2011年
2010.	2010年
2009.	2009年
Ugljik dioksid	二酸化炭素
2013.	2013年
2014.	2014年
2015.	2015年
Newfoundland i Labrador	ニューファンドランド・ラブラドール州
2008.	2008年
Sjeverozapadne teritorije	ノースウエスト準州
2004.	2004年
Vologodska oblast	ヴォログダ州
Calcio Catania	カルチョ・カターニア
2005.	2005年
Dragonball	ドラゴンボール
2006.	2006年
Nunavut	ヌナブト準州
2007.	2007年
Ugljik(II) oksid	一酸化炭素
Linux Mint	Linux Mint
Verona	ヴェローナ
1900.	1900年
1901.	1901年
AC Chievo Verona	ACキエーヴォ・ヴェローナ
François Mitterrand	フランソワ・ミッテラン
Livije	ティトゥス・リウィウス
Giuseppe Farina	ジュゼッペ・ファリーナ
Charles de Gaulle	シャルル・ド・ゴール
1902.	1902年
Firenca	フィレンツェ
1903.	1903年
1904.	1904年
1905.	1905年
1907.	1907年
1906.	1906年
ACF Fiorentina	ACFフィオレンティーナ
Seneka	ルキウス・アンナエウス・セネカ
1908.	1908年
1909.	1909年
1992.	1992年
1991.	1991年
1990.	1990年
1993.	1993年
1994.	1994年
1995.	1995年
Juan Manuel Fangio	ファン・マヌエル・ファンジオ
1996.	1996年
David Lynch	デヴィッド・リンチ
Komi	コミ共和国
1910.	1910年
1911.	1911年
1912.	1912年
Scalable Vector Graphics	Scalable Vector Graphics
Leipzig	ライプツィヒ
1913.	1913年
St. John's	セントジョンズ (ニューファンドランド・ラブラドール州)
1914.	1914年
1915.	1915年
Twin Peaks	ツイン・ピークス
Alberto Ascari	アルベルト・アスカリ
1916.	1916年
1997.	1997年
1998.	1998年
Nürnberg	ニュルンベルク
1999.	1999年
1917.	1917年
1918.	1918年
Hrana	食品
Zmija	ヘビ
Mike Hawthorn	マイク・ホーソーン
Jacques Chirac	ジャック・シラク
Brzina svjetlosti	光速
XML	Extensible Markup Language
Oralni seks	オーラルセックス
Jack Brabham	ジャック・ブラバム
Neutrino	ニュートリノ
Neptunovi prirodni sateliti	海王星の衛星と環
1. januar	1月1日
2. januar	1月2日
Uranovi prirodni sateliti	天王星の衛星と環
1920.	1920年
3. januar	1月3日
1919.	1919年
Publije Kornelije Tacit	タキトゥス
1921.	1921年
Nenečki autonomni okrug	ネネツ自治管区
1922.	1922年
4. januar	1月4日
1923.	1923年
Regija Bío-Bío	ビオビオ州
1924.	1924年
Asteroidni pojas	小惑星帯
Georges Pompidou	ジョルジュ・ポンピドゥー
Lenjingradska oblast	レニングラード州
Graphics Interchange Format	Graphics Interchange Format
JPEG	JPEG
Romul i Rem	ロームルスとレムス
Patuljasta planeta	準惑星
5. januar	1月5日
Malmö	マルメ
Pskovska oblast	プスコフ州
6. januar	1月6日
Elektron	電子
7. januar	1月7日
8. januar	1月8日
Veliki Novgorod	ノヴゴロド
9. januar	1月9日
Novgorodska oblast	ノヴゴロド州
10. januar	1月10日
Nižnjenovgorodska oblast	ニジニ・ノヴゴロド州
11. januar	1月11日
12. januar	1月12日
Buzz Aldrin	バズ・オルドリン
13. januar	1月13日
Birmingham	バーミンガム
14. januar	1月14日
15. januar	1月15日
16. januar	1月16日
Tom Hanks	トム・ハンクス
17. januar	1月17日
18. januar	1月18日
19. januar	1月19日
20. januar	1月20日
Industrijska revolucija	産業革命
Benzen	ベンゼン
21. januar	1月21日
22. januar	1月22日
23. januar	1月23日
Rimsko carstvo	ローマ帝国
24. januar	1月24日
25. januar	1月25日
Minsk	ミンスク
Sauron	サウロン
26. januar	1月26日
Microsoft	マイクロソフト
27. januar	1月27日
28. januar	1月28日
29. januar	1月29日
30. januar	1月30日
31. januar	1月31日
Tverska oblast	トヴェリ州
Proton	陽子
2. decembar	12月2日
1. decembar	12月1日
3. decembar	12月3日
7. decembar	12月7日
5. decembar	12月5日
8. decembar	12月8日
10. decembar	12月10日
6. decembar	12月6日
9. decembar	12月9日
Pink Floyd	ピンク・フロイド
4. decembar	12月4日
1. februar	2月1日
2. februar	2月2日
Natrij hlorid	塩化ナトリウム
3. februar	2月3日
4. februar	2月4日
5. februar	2月5日
6. februar	2月6日
7. februar	2月7日
8. februar	2月8日
9. februar	2月9日
10. februar	2月10日
Hemija	化学
Led Zeppelin	レッド・ツェッペリン
14. februar	2月14日
13. februar	2月13日
15. februar	2月15日
11. februar	2月11日
12. februar	2月12日
Smolensk	スモレンスク
Robin van Persie	ロビン・ファン・ペルシ
19. februar	2月19日
17. februar	2月17日
16. februar	2月16日
18. februar	2月18日
20. februar	2月20日
Analitička hemija	分析化学
Smolenska oblast	スモレンスク州
Neutron	中性子
21. februar	2月21日
22. februar	2月22日
23. februar	2月23日
24. februar	2月24日
25. februar	2月25日
26. februar	2月26日
27.	27年
27. februar	2月27日
28. februar	2月28日
11. decembar	12月11日
29. februar	2月29日
12. decembar	12月12日
C Sharp	C Sharp
Visual Basic	Microsoft Visual Basic
13. decembar	12月13日
14. decembar	12月14日
15. decembar	12月15日
2. mart	3月2日
3. mart	3月3日
5. mart	3月5日
1. mart	3月1日
7. mart	3月7日
8. mart	3月8日
4. mart	3月4日
10. mart	3月10日
11. mart	3月11日
6. mart	3月6日
13. mart	3月13日
9. mart	3月9日
12. mart	3月12日
15. mart	3月15日
14. mart	3月14日
C++	C++
Hlorovodonična kiselina	塩酸
16. decembar	12月16日
17. decembar	12月17日
16. mart	3月16日
17. mart	3月17日
18. mart	3月18日
19. mart	3月19日
1989.	1989年
1988.	1988年
20. mart	3月20日
1987.	1987年
1986.	1986年
1985.	1985年
1984.	1984年
21. mart	3月21日
1983.	1983年
22. mart	3月22日
1982.	1982年
1981.	1981年
18. decembar	12月18日
1980.	1980年
23. mart	3月23日
Jaroslavljska oblast	ヤロスラヴリ州
Mogadiš	モガディシュ
19. decembar	12月19日
24. mart	3月24日
25. mart	3月25日
20. decembar	12月20日
26. mart	3月26日
27. mart	3月27日
28. mart	3月28日
29. mart	3月29日
30. mart	3月30日
31. mart	3月31日
Nassau	ナッソー
Fluorovodik	フッ化水素
Andromeda (galaksija)	アンドロメダ銀河
Sana'a	サナア
1970.	1970年
1971.	1971年
1972.	1972年
1973.	1973年
1974.	1974年
1975.	1975年
1976.	1976年
1977.	1977年
1978.	1978年
1979.	1979年
1969.	1969年
Tridesetogodišnji rat	三十年戦争
Spiralna galaksija	渦巻銀河
Prečkasta spiralna galaksija	棒渦巻銀河
Konrad Adenauer	コンラート・アデナウアー
Sažimanje podataka	データ圧縮
Papa Benedikt XVI	ベネディクト16世 (ローマ教皇)
Ludwig Erhard	ルートヴィヒ・エアハルト
15. april	4月15日
13. april	4月13日
12. april	4月12日
14. april	4月14日
11. april	4月11日
10. april	4月10日
8. april	4月8日
9. april	4月9日
7. april	4月7日
6. april	4月6日
5. april	4月5日
4. april	4月4日
3. april	4月3日
1. april	4月1日
2. april	4月2日
Kurt Georg Kiesinger	クルト・ゲオルク・キージンガー
Svemirski teleskop Hubble	ハッブル宇宙望遠鏡
Willy Brandt	ヴィリー・ブラント
Helmut Schmidt	ヘルムート・シュミット
Helmut Kohl	ヘルムート・コール
16. april	4月16日
17. april	4月17日
18. april	4月18日
19. april	4月19日
20. april	4月20日
21. april	4月21日
22. april	4月22日
23. april	4月23日
24. april	4月24日
Gerhard Schröder	ゲアハルト・シュレーダー
25. april	4月25日
26. april	4月26日
27. april	4月27日
28. april	4月28日
29. april	4月29日
30. april	4月30日
Prirodni satelit	衛星
1. maj	5月1日
2. maj	5月2日
Kalij-bromid	臭化カリウム
3. maj	5月3日
4. maj	5月4日
5. maj	5月5日
6. maj	5月6日
7. maj	5月7日
8. maj	5月8日
9. maj	5月9日
10. maj	5月10日
11. maj	5月11日
12. maj	5月12日
13. maj	5月13日
14. maj	5月14日
15. maj	5月15日
Titan (mjesec)	タイタン (衛星)
16. maj	5月16日
17. maj	5月17日
18. maj	5月18日
Messier 86	M86 (天体)
19. maj	5月19日
20. maj	5月20日
21. maj	5月21日
22. maj	5月22日
23. maj	5月23日
24. maj	5月24日
25. maj	5月25日
26. maj	5月26日
27. maj	5月27日
28. maj	5月28日
29. maj	5月29日
30. maj	5月30日
31. maj	5月31日
Kostromska oblast	コストロマ州
Paul McCartney	ポール・マッカートニー
21. decembar	12月21日
SS Lazio	SSラツィオ
14. juni	6月14日
15. juni	6月15日
13. juni	6月13日
10. juni	6月10日
7. juni	6月7日
11. juni	6月11日
9. juni	6月9日
12. juni	6月12日
6. juni	6月6日
8. juni	6月8日
5. juni	6月5日
3. juni	6月3日
2. juni	6月2日
1. juni	6月1日
4. juni	6月4日
Ringo Starr	リンゴ・スター
Napulj	ナポリ
22. decembar	12月22日
SSC Napoli	SSCナポリ
1968.	1968年
1967.	1967年
1966.	1966年
1965.	1965年
1964.	1964年
16. juni	6月16日
Ivanovska oblast	イヴァノヴォ州
30. juni	6月30日
29. juni	6月29日
28. juni	6月28日
26. juni	6月26日
25. juni	6月25日
22. juni	6月22日
27. juni	6月27日
24. juni	6月24日
20. juni	6月20日
Paul von Hindenburg	パウル・フォン・ヒンデンブルク
23. juni	6月23日
19. juni	6月19日
18. juni	6月18日
21. juni	6月21日
17. juni	6月17日
23. decembar	12月23日
Vilim II, car Njemačke	ヴィルヘルム2世 (ドイツ皇帝)
Bruce Willis	ブルース・ウィリス
Parma	パルマ
Arnold Schwarzenegger	アーノルド・シュワルツェネッガー
15. juli	7月15日
13. juli	7月13日
12. juli	7月12日
10. juli	7月10日
9. juli	7月9日
14. juli	7月14日
8. juli	7月8日
Parma FC	パルマFC
7. juli	7月7日
6. juli	7月6日
5. juli	7月5日
2. juli	7月2日
4. juli	7月4日
3. juli	7月3日
1. juli	7月1日
11. juli	7月11日
Vladimirska oblast	ヴラジーミル州
Epoha (astronomija)	元期
24. decembar	12月24日
Watford FC	ワトフォードFC
31. juli	7月31日
30. juli	7月30日
29. juli	7月29日
28. juli	7月28日
27. juli	7月27日
25. juli	7月25日
24. juli	7月24日
23. juli	7月23日
26. juli	7月26日
22. juli	7月22日
19. juli	7月19日
21. juli	7月21日
20. juli	7月20日
17. juli	7月17日
18. juli	7月18日
16. juli	7月16日
Nogomet	サッカー
Louis de Funès	ルイ・ド・フュネス
AS Roma	ASローマ
Dosjei X (serija)	Xファイル
25. decembar	12月25日
Rjazanjska oblast	リャザン州
1963.	1963年
26. decembar	12月26日
Holokaust	ホロコースト
1962.	1962年
IPhone	IPhone
Torino FC	トリノFC
14. august	8月14日
15. august	8月15日
13. august	8月13日
12. august	8月12日
11. august	8月11日
10. august	8月10日
8. august	8月8日
7. august	8月7日
9. august	8月9日
5. august	8月5日
4. august	8月4日
2. august	8月2日
3. august	8月3日
6. august	8月6日
1. august	8月1日
Tulska oblast	トゥーラ州
Braća Grimm	グリム兄弟
Udinese Calcio	ウディネーゼ・カルチョ
27. decembar	12月27日
Madrid	マドリード
Brjanska oblast	ブリャンスク州
Podmornica	潜水艦
16. august	8月16日
Coca-Cola	コカ・コーラ
29. august	8月29日
28. august	8月28日
30. august	8月30日
25. august	8月25日
26. august	8月26日
23. august	8月23日
27. august	8月27日
21. august	8月21日
20. august	8月20日
24. august	8月24日
18. august	8月18日
17. august	8月17日
22. august	8月22日
19. august	8月19日
31. august	8月31日
Michael Jackson	マイケル・ジャクソン
28. decembar	12月28日
Oberhausen	オーバーハウゼン
Gripa	インフルエンザ
Bogotá	ボゴタ
Kaluška oblast	カルーガ州
Lübeck	リューベック
Brasília	ブラジリア
15. septembar	9月15日
14. septembar	9月14日
13. septembar	9月13日
12. septembar	9月12日
8. septembar	9月8日
11. septembar	9月11日
7. septembar	9月7日
10. septembar	9月10日
5. septembar	9月5日
4. septembar	9月4日
9. septembar	9月9日
2. septembar	9月2日
6. septembar	9月6日
1. septembar	9月1日
3. septembar	9月3日
29. decembar	12月29日
Aleksandar Lukašenko	アレクサンドル・ルカシェンコ
Lima	リマ
Prohujalo s vihorom (film)	風と共に去りぬ (映画)
30. septembar	9月30日
29. septembar	9月29日
28. septembar	9月28日
27. septembar	9月27日
26. septembar	9月26日
25. septembar	9月25日
Santiago de Chile	サンティアゴ (チリ)
23. septembar	9月23日
22. septembar	9月22日
24. septembar	9月24日
21. septembar	9月21日
20. septembar	9月20日
18. septembar	9月18日
17. septembar	9月17日
19. septembar	9月19日
16. septembar	9月16日
Quito	キト
30. decembar	12月30日
Sucre	スクレ (ボリビア)
Antoine de Saint-Exupéry	アントワーヌ・ド・サン＝テグジュペリ
31. decembar	12月31日
1. oktobar	10月1日
15. oktobar	10月15日
12. oktobar	10月12日
10. oktobar	10月10日
14. oktobar	10月14日
9. oktobar	10月9日
8. oktobar	10月8日
13. oktobar	10月13日
7. oktobar	10月7日
11. oktobar	10月11日
6. oktobar	10月6日
4. oktobar	10月4日
5. oktobar	10月5日
3. oktobar	10月3日
2. oktobar	10月2日
Asunción	アスンシオン
Koza	ヤギ
Solingen	ゾーリンゲン
Sikstinska kapela	システィーナ礼拝堂
Dvorac Versailles	ヴェルサイユ宮殿
31. oktobar	10月31日
30. oktobar	10月30日
29. oktobar	10月29日
28. oktobar	10月28日
